time ms,free,max,total
1706311,289225616,1065025536,900136960
1707312,276462936,1065025536,900136960
1708314,279658376,1065025536,900136960
1709315,266788648,1065025536,900136960
1710316,270523824,1065025536,900136960
1711317,258981320,1065025536,900136960
1712317,261861952,1065025536,900136960
1713317,249732608,1065025536,900136960
1714319,253865176,1065025536,900136960
1715320,240989648,1065025536,900136960
1716321,244803560,1065025536,900136960
1717322,232612528,1065025536,900136960
1718323,235978752,1065025536,900136960
1719324,223764344,1065025536,900136960
1720326,228101848,1065025536,900136960
1721327,215160648,1065025536,900136960
1722328,219732496,1065025536,900136960
1723329,207071024,1065025536,900136960
1724330,210840104,1065025536,900136960
1725331,196409600,1065025536,900136960
1726332,199606712,1065025536,900136960
1727333,187136360,1065025536,900136960
1728334,192567704,1065025536,900136960
1729335,180500456,1065025536,900136960
1730336,184234200,1065025536,900136960
1731337,169933808,1065025536,900136960
1732338,174422256,1065025536,900136960
1733338,164256192,1065025536,900136960
1734339,167379160,1065025536,900136960
1735340,155178872,1065025536,900136960
1736341,159807616,1065025536,900136960
1737342,146030216,1065025536,900136960
1738343,150645736,1065025536,900136960
1739347,137983808,1065025536,900136960
1740349,139888952,1065025536,900136960
1741350,128402088,1065025536,900136960
1742351,132578976,1065025536,900136960
1743352,119310344,1065025536,900136960
1744353,122160920,1065025536,900136960
1745354,110513080,1065025536,900136960
1746355,115433448,1065025536,900136960
1747356,105172816,1065025536,900136960
1748357,110035064,1065025536,900136960
1749358,98670800,1065025536,900136960
1750359,85729688,1065025536,900136960
1751361,88321848,1065025536,900136960
1752362,76527432,1065025536,900136960
1753363,82427192,1065025536,900136960
1754364,76229736,1065025536,900136960
1755369,285695936,1065025536,900136960
1756370,370440168,1065025536,936284160
1757384,374726368,1065025536,936284160
1758384,361233672,1065025536,936284160
1759386,365210800,1065025536,936284160
1760387,351505952,1065025536,936284160
1761388,354226992,1065025536,936284160
1762389,341551816,1065025536,936284160
1763390,345606040,1065025536,936284160
1764391,332345840,1065025536,936284160
1765392,335375024,1065025536,936284160
1766393,322016272,1065025536,936284160
1767393,327874480,1065025536,936284160
1768394,316292928,1065025536,936284160
1769396,314433088,1065025536,936284160
1770400,318443400,1065025536,936284160
1771401,305220448,1065025536,936284160
1772402,298732408,1065025536,936284160
1773404,300472752,1065025536,936284160
1774405,290279576,1065025536,936284160
1775407,287773024,1065025536,936284160
1776408,276428216,1065025536,936284160
1777409,280727496,1065025536,936284160
1778409,268645208,1065025536,936284160
1779410,269970320,1065025536,936284160
1780412,256379320,1065025536,936284160
1781413,254121688,1065025536,936284160
1782415,262142448,1065025536,936284160
1783423,256618040,1065025536,936284160
1784424,244762696,1065025536,936284160
1785424,245064200,1065025536,936284160
1786425,235619864,1065025536,936284160
1787426,228576192,1065025536,936284160
1788427,232355824,1065025536,936284160
1789428,215314496,1065025536,936284160
1790430,218035296,1065025536,936284160
1791431,216069896,1065025536,936284160
1792435,216775904,1065025536,936284160
1793436,206218328,1065025536,936284160
1794437,202393360,1065025536,936284160
1795437,190459880,1065025536,936284160
1796439,199491552,1065025536,936284160
1797440,181839280,1065025536,936284160
1798441,184339048,1065025536,936284160
1799442,172743880,1065025536,936284160
1800443,169709976,1065025536,936284160
1801444,170395240,1065025536,936284160
1802445,171801608,1065025536,936284160
1803446,158925528,1065025536,936284160
1804447,154157616,1065025536,936284160
1805448,157053224,1065025536,936284160
1806449,146667520,1065025536,936284160
1807468,149821336,1065025536,936284160
1808469,137702688,1065025536,936284160
1809469,129442136,1065025536,936284160
1810470,135015528,1065025536,936284160
1811472,132631000,1065025536,936284160
1812473,130278664,1065025536,936284160
1813474,121268992,1065025536,936284160
1814475,117535640,1065025536,936284160
1815477,111794288,1065025536,936284160
1816478,101454872,1065025536,936284160
1817479,104485848,1065025536,936284160
1818480,91726016,1065025536,936284160
1819481,87350168,1065025536,936284160
1820482,91781192,1065025536,936284160
1821483,80875320,1065025536,936284160
1822485,74596880,1065025536,936284160
1823486,173320896,1065025536,936284160
1824487,376033048,1065025536,944242688
1825489,367417760,1065025536,944242688
1826489,372178152,1065025536,944242688
1827490,360256880,1065025536,944242688
1828497,365184496,1065025536,944242688
1829498,351612736,1065025536,944242688
1830500,345283240,1065025536,944242688
1831511,351140232,1065025536,944242688
1832513,336480056,1065025536,944242688
1833514,336855120,1065025536,944242688
1834515,334625992,1065025536,944242688
1835516,325166048,1065025536,944242688
1836522,327278192,1065025536,944242688
1837523,315025672,1065025536,944242688
1838534,319704688,1065025536,944242688
1839534,311712728,1065025536,944242688
1840535,299730536,1065025536,944242688
1841536,298986856,1065025536,944242688
1842537,287732728,1065025536,944242688
1843538,292143104,1065025536,944242688
1844539,278936464,1065025536,944242688
1845540,284501184,1065025536,944242688
1846541,272190104,1065025536,944242688
1847542,267473512,1065025536,944242688
1848544,272938776,1065025536,944242688
1849545,254358432,1065025536,944242688
1850546,258630224,1065025536,944242688
1851547,257111032,1065025536,944242688
1852549,249005032,1065025536,944242688
1853550,236445696,1065025536,944242688
1854551,237893128,1065025536,944242688
1855551,228084072,1065025536,944242688
1856552,234852552,1065025536,944242688
1857553,230739584,1065025536,944242688
1858555,217974504,1065025536,944242688
1859556,223526736,1065025536,944242688
1860557,210415648,1065025536,944242688
1861558,215041120,1065025536,944242688
1862559,203934840,1065025536,944242688
1863560,208631600,1065025536,944242688
1864564,205568064,1065025536,944242688
1865565,192684320,1065025536,944242688
1866566,192990264,1065025536,944242688
1867566,186463536,1065025536,944242688
1868583,189732872,1065025536,944242688
1869584,174953112,1065025536,944242688
1870585,178414144,1065025536,944242688
1871586,163979232,1065025536,944242688
1872587,161643424,1065025536,944242688
1873588,167323120,1065025536,944242688
1874589,154778200,1065025536,944242688
1875590,144788688,1065025536,944242688
1876591,142481672,1065025536,944242688
1877593,143282344,1065025536,944242688
1878594,129950144,1065025536,944242688
1879595,123247496,1065025536,944242688
1880596,122673480,1065025536,944242688
1881597,127191440,1065025536,944242688
1882598,124514632,1065025536,944242688
1883599,119885320,1065025536,944242688
1884600,102350600,1065025536,944242688
1885601,107853336,1065025536,944242688
1886603,94567800,1065025536,944242688
1887604,95178600,1065025536,944242688
1888605,92267432,1065025536,944242688
1889605,95479576,1065025536,944242688
1890606,81062232,1065025536,944242688
1891608,87124832,1065025536,944242688
1892609,336561584,1065025536,944242688
1893610,378912120,1065025536,955621376
1894611,371681056,1065025536,955621376
1895612,376013904,1065025536,955621376
1896614,370335432,1065025536,955621376
1897615,358828368,1065025536,955621376
1898616,358887152,1065025536,955621376
1899617,365034568,1065025536,955621376
1900618,351251792,1065025536,955621376
1901619,355797496,1065025536,955621376
1902619,353445696,1065025536,955621376
1903620,339832912,1065025536,955621376
1904621,342831632,1065025536,955621376
1905622,338394672,1065025536,955621376
1906623,332382496,1065025536,955621376
1907624,315734552,1065025536,955621376
1908625,317258968,1065025536,955621376
1909626,314702984,1065025536,955621376
1910635,317159824,1065025536,955621376
1911635,311808072,1065025536,955621376
1912637,301718344,1065025536,955621376
1913638,288369832,1065025536,955621376
1914639,289865096,1065025536,955621376
1915640,287792576,1065025536,955621376
1916641,275026904,1065025536,955621376
1917641,280851800,1065025536,955621376
1918643,270357272,1065025536,955621376
1919644,266724608,1065025536,955621376
1920645,271983488,1065025536,955621376
1921646,260547104,1065025536,955621376
1922647,255319216,1065025536,955621376
1923649,245526144,1065025536,955621376
1924650,244853264,1065025536,955621376
1925651,240047168,1065025536,955621376
1926652,243775808,1065025536,955621376
1927654,237484016,1065025536,955621376
1928655,227464232,1065025536,955621376
1929655,232877328,1065025536,955621376
1930656,232566008,1065025536,955621376
1931657,218148560,1065025536,955621376
1932658,217756760,1065025536,955621376
1933659,206943176,1065025536,955621376
1934660,205487416,1065025536,955621376
1935662,213552752,1065025536,955621376
1936666,210079920,1065025536,955621376
1937666,193397064,1065025536,955621376
1938668,194446344,1065025536,955621376
1939669,186685472,1065025536,955621376
1940670,186770696,1065025536,955621376
1941671,193483152,1065025536,955621376
1942673,175069648,1065025536,955621376
1943674,184174736,1065025536,955621376
1944676,167059792,1065025536,955621376
1945677,171858832,1065025536,955621376
1946678,168913560,1065025536,955621376
1947679,166470736,1065025536,955621376
1948679,156244704,1065025536,955621376
1949679,151207016,1065025536,955621376
1950681,156976848,1065025536,955621376
1951682,144666104,1065025536,955621376
1952685,144744440,1065025536,955621376
1953686,145141976,1065025536,955621376
1954686,135326336,1065025536,955621376
1955688,135642016,1065025536,955621376
1956690,120706568,1065025536,955621376
1957691,123428328,1065025536,955621376
1958692,122752288,1065025536,955621376
1959693,115692328,1065025536,955621376
1960694,119664024,1065025536,955621376
1961695,106862312,1065025536,955621376
1962707,110056640,1065025536,955621376
1963708,100896400,1065025536,955621376
1964709,107147512,1065025536,955621376
1965710,88712616,1065025536,955621376
1966711,92697504,1065025536,955621376
1967713,94566144,1065025536,955621376
1968714,85515912,1065025536,955621376
1969715,86308240,1065025536,955621376
1970715,390354848,1065025536,981155840
1971717,383820912,1065025536,981155840
1972724,393587544,1065025536,981155840
1973725,372724232,1065025536,981155840
1974725,377830424,1065025536,981155840
1975726,366235816,1065025536,981155840
1976727,369511240,1065025536,981155840
1977728,370155608,1065025536,981155840
1978729,360212480,1065025536,981155840
1979730,356813272,1065025536,981155840
1980754,362751184,1065025536,981155840
1981755,358781568,1065025536,981155840
1982756,355316144,1065025536,981155840
1983757,344108848,1065025536,981155840
1984757,345657456,1065025536,981155840
1985759,335950560,1065025536,981155840
1986760,331583392,1065025536,981155840
1987761,338203424,1065025536,981155840
1988762,332469800,1065025536,981155840
1989763,325722992,1065025536,981155840
1990764,325706320,1065025536,981155840
1991765,315324872,1065025536,981155840
1992766,313737712,1065025536,981155840
1993767,305691800,1065025536,981155840
1994768,301596528,1065025536,981155840
1995770,304861504,1065025536,981155840
1996771,294825864,1065025536,981155840
1997772,292627472,1065025536,981155840
1998773,291422768,1065025536,981155840
1999774,300944096,1065025536,981155840
2000775,298198424,1065025536,981155840
2001776,282356384,1065025536,981155840
2002778,283309664,1065025536,981155840
2003779,287255184,1065025536,981155840
2004779,276002136,1065025536,981155840
2005780,284706864,1065025536,981155840
2006781,280740304,1065025536,981155840
2007782,280040944,1065025536,981155840
2008783,280525048,1065025536,981155840
2009784,275413320,1065025536,981155840
2010785,266496520,1065025536,981155840
2011786,263420608,1065025536,981155840
2012788,254689416,1065025536,981155840
2013789,256698568,1065025536,981155840
2014789,261806008,1065025536,981155840
2015790,262003144,1065025536,981155840
2016792,261909248,1065025536,981155840
2017793,263628512,1065025536,981155840
2018794,256286456,1065025536,981155840
2019795,262434792,1065025536,981155840
2020796,252174336,1065025536,981155840
2021796,254943968,1065025536,981155840
2022798,254280160,1065025536,981155840
2023798,251785336,1065025536,981155840
2024799,248364584,1065025536,981155840
2025800,261610056,1065025536,981155840
2026801,246955824,1065025536,981155840
2027802,258184008,1065025536,981155840
2028803,245514920,1065025536,981155840
2029806,262035992,1065025536,981155840
2030807,250947000,1065025536,981155840
2031809,261763000,1065025536,981155840
2032810,259853696,1065025536,981155840
2033811,257469536,1065025536,981155840
2034812,244776368,1065025536,981155840
2035813,261139528,1065025536,981155840
2036814,246949752,1065025536,981155840
2037814,245682456,1065025536,981155840
2038815,250073080,1065025536,981155840
2039816,249663584,1065025536,981155840
2040817,236772232,1065025536,981155840
2041819,241778440,1065025536,981155840
2042820,230585296,1065025536,981155840
2043821,235745688,1065025536,981155840
2044822,226345968,1065025536,981155840
2045823,217290248,1065025536,981155840
2046824,222129224,1065025536,981155840
2047826,212535640,1065025536,981155840
2048827,202469288,1065025536,981155840
2049828,210217592,1065025536,981155840
2050828,199214072,1065025536,981155840
2051830,189791112,1065025536,981155840
2052830,197034680,1065025536,981155840
2053831,186165424,1065025536,981155840
2054832,190771640,1065025536,981155840
2055834,178615888,1065025536,981155840
2056835,169331464,1065025536,981155840
2057836,176161688,1065025536,981155840
2058837,166734920,1065025536,981155840
2059838,157554832,1065025536,981155840
2060840,165092376,1065025536,981155840
2061841,156805344,1065025536,981155840
2062842,145265616,1065025536,981155840
2063843,151729960,1065025536,981155840
2064845,141099248,1065025536,981155840
2065845,145098456,1065025536,981155840
2066845,133368272,1065025536,981155840
2067846,137794096,1065025536,981155840
2068846,124942816,1065025536,981155840
2069847,126897688,1065025536,981155840
2070847,113449096,1065025536,981155840
2071848,117529440,1065025536,981155840
2072858,117407968,1065025536,981155840
2073859,105121992,1065025536,981155840
2074861,94676840,1065025536,981155840
2075862,99626576,1065025536,981155840
2076862,90379816,1065025536,981155840
2077863,83595104,1065025536,981155840
2078864,80634072,1065025536,981155840
2079865,139614968,1065025536,981155840
2080866,380014096,1065025536,1006108672
2081867,369669496,1065025536,1006108672
2082868,377004056,1065025536,1006108672
2083869,367851640,1065025536,1006108672
2084870,357743816,1065025536,1006108672
2085871,364430208,1065025536,1006108672
2086872,355208200,1065025536,1006108672
2087873,347681904,1065025536,1006108672
2088878,353732824,1065025536,1006108672
2089879,343520584,1065025536,1006108672
2090880,333912832,1065025536,1006108672
2091881,338010392,1065025536,1006108672
2092882,329079664,1065025536,1006108672
2093896,334005552,1065025536,1006108672
2094898,323575904,1065025536,1006108672
2095899,312321008,1065025536,1006108672
2096900,318701736,1065025536,1006108672
2097900,308345552,1065025536,1006108672
2098901,311210992,1065025536,1006108672
2099903,297966352,1065025536,1006108672
2100903,299402096,1065025536,1006108672
2101904,286410040,1065025536,1006108672
2102904,287816664,1065025536,1006108672
2103905,276345152,1065025536,1006108672
2104906,279207064,1065025536,1006108672
2105906,265285608,1065025536,1006108672
2106906,268689032,1065025536,1006108672
2107907,258829288,1065025536,1006108672
2108907,265833208,1065025536,1006108672
2109908,254217856,1065025536,1006108672
2110909,245176832,1065025536,1006108672
2111910,249222360,1065025536,1006108672
2112911,238555696,1065025536,1006108672
2113913,241675040,1065025536,1006108672
2114914,230699464,1065025536,1006108672
2115914,220894112,1065025536,1006108672
2116915,226804736,1065025536,1006108672
2117916,216412304,1065025536,1006108672
2118918,218542024,1065025536,1006108672
2119919,206025672,1065025536,1006108672
2120927,210895592,1065025536,1006108672
2121927,199576976,1065025536,1006108672
2122932,202629976,1065025536,1006108672
2123933,189165232,1065025536,1006108672
2124934,178490936,1065025536,1006108672
2125935,181937928,1065025536,1006108672
2126937,171144128,1065025536,1006108672
2127937,174034864,1065025536,1006108672
2128937,162519704,1065025536,1006108672
2129939,166897056,1065025536,1006108672
2130940,157466304,1065025536,1006108672
2131940,158564944,1065025536,1006108672
2132941,144789048,1065025536,1006108672
2133945,147507736,1065025536,1006108672
2134946,134363920,1065025536,1006108672
2135948,136997064,1065025536,1006108672
2136948,121495040,1065025536,1006108672
2137949,124057224,1065025536,1006108672
2138954,126701456,1065025536,1006108672
2139955,115435728,1065025536,1006108672
2140956,102770536,1065025536,1006108672
2141957,107083592,1065025536,1006108672
2142958,94387568,1065025536,1006108672
2143959,103404024,1065025536,1006108672
2144961,99605144,1065025536,1006108672
2145961,92097456,1065025536,1006108672
2146962,88364712,1065025536,1006108672
2147963,75474464,1065025536,1006108672
2148964,356848024,1065025536,1006108672
2149965,365187440,1065025536,1006108672
2150966,353223016,1065025536,1006108672
2151967,359177696,1065025536,1006108672
2152968,349014792,1065025536,1006108672
2153969,339652008,1065025536,1006108672
2154971,346827328,1065025536,1006108672
2155971,340199744,1065025536,1006108672
2156971,334994272,1065025536,1006108672
2157972,324337624,1065025536,1006108672
2158973,324001240,1065025536,1006108672
2159974,313257552,1065025536,1006108672
2160975,305411080,1065025536,1006108672
2161976,307804376,1065025536,1006108672
2162977,299975176,1065025536,1006108672
2163979,302247048,1065025536,1006108672
2164980,297133808,1065025536,1006108672
2165981,286879504,1065025536,1006108672
2166983,275700232,1065025536,1006108672
2167984,270717064,1065025536,1006108672
2168984,274379232,1065025536,1006108672
2169985,263113496,1065025536,1006108672
2170987,268959600,1065025536,1006108672
2171988,250841784,1065025536,1006108672
2172989,258393128,1065025536,1006108672
2173990,250493272,1065025536,1006108672
2174991,239271024,1065025536,1006108672
2175991,238530168,1065025536,1006108672
2176993,243513512,1065025536,1006108672
2177994,236662096,1065025536,1006108672
2178995,225405000,1065025536,1006108672
2179996,223741880,1065025536,1006108672
2180997,225234112,1065025536,1006108672
2181998,214895016,1065025536,1006108672
2183000,205127808,1065025536,1006108672
2184001,205783040,1065025536,1006108672
2185002,196122952,1065025536,1006108672
2186003,197696088,1065025536,1006108672
2187004,188986904,1065025536,1006108672
2188004,193460920,1065025536,1006108672
2189005,183803680,1065025536,1006108672
2190007,185643776,1065025536,1006108672
2191008,175222264,1065025536,1006108672
2192009,165573136,1065025536,1006108672
2193010,168433808,1065025536,1006108672
2194011,155945448,1065025536,1006108672
2195012,158420192,1065025536,1006108672
2196013,147723872,1065025536,1006108672
2197014,152547520,1065025536,1006108672
2198015,138646640,1065025536,1006108672
2199017,142185200,1065025536,1006108672
2200018,132858960,1065025536,1006108672
2201019,138649960,1065025536,1006108672
2202020,129352536,1065025536,1006108672
2203022,124280680,1065025536,1006108672
2204022,123122032,1065025536,1006108672
2205023,117838168,1065025536,1006108672
2206025,108421840,1065025536,1006108672
2207026,111197704,1065025536,1006108672
2208027,99941616,1065025536,1006108672
2209028,106468408,1065025536,1006108672
2210029,103139864,1065025536,1006108672
2211030,97056320,1065025536,1006108672
2212031,83384840,1065025536,1006108672
2213218,77787760,1065025536,1006108672
2214219,363032288,1065025536,1006108672
2215221,370794400,1065025536,1006108672
2216222,360273752,1065025536,1006108672
2217223,350367424,1065025536,1006108672
2218224,347184008,1065025536,1006108672
2219225,351103992,1065025536,1006108672
2220227,335767928,1065025536,1006108672
2221228,339649496,1065025536,1006108672
2222229,323968264,1065025536,1006108672
2223230,330520400,1065025536,1006108672
2224230,318817600,1065025536,1006108672
2225231,316643536,1065025536,1006108672
2226232,324044560,1065025536,1006108672
2227233,314636280,1065025536,1006108672
2228234,302994536,1065025536,1006108672
2229235,295746256,1065025536,1006108672
2230236,298359992,1065025536,1006108672
2231237,286205152,1065025536,1006108672
2232237,289314384,1065025536,1006108672
2233243,291705744,1065025536,1006108672
2234245,280676304,1065025536,1006108672
2235246,275810856,1065025536,1006108672
2236247,259955928,1065025536,1006108672
2237248,263632416,1065025536,1006108672
2238249,257124840,1065025536,1006108672
2239256,264303072,1065025536,1006108672
2240269,259553032,1065025536,1006108672
2241270,239791168,1065025536,1006108672
2242271,241830840,1065025536,1006108672
2243271,241434904,1065025536,1006108672
2244276,241702840,1065025536,1006108672
2245277,238336488,1065025536,1006108672
2246278,229041976,1065025536,1006108672
2247279,216095208,1065025536,1006108672
2248281,208045568,1065025536,1006108672
2249282,210102912,1065025536,1006108672
2250283,213111048,1065025536,1006108672
2251284,207768312,1065025536,1006108672
2252286,191761592,1065025536,1006108672
2253287,194834992,1065025536,1006108672
2254288,182789152,1065025536,1006108672
2255289,190843928,1065025536,1006108672
2256291,176924288,1065025536,1006108672
2257292,182366496,1065025536,1006108672
2258292,172839120,1065025536,1006108672
2259293,172983912,1065025536,1006108672
2260294,161026792,1065025536,1006108672
2261295,165755224,1065025536,1006108672
2262297,160447696,1065025536,1006108672
2263298,149231992,1065025536,1006108672
2264299,151238176,1065025536,1006108672
2265300,134818064,1065025536,1006108672
2266301,132936528,1065025536,1006108672
2267303,135361544,1065025536,1006108672
2268304,121335616,1065025536,1006108672
2269305,122827432,1065025536,1006108672
2270305,122246856,1065025536,1006108672
2271307,108981640,1065025536,1006108672
2272308,109064000,1065025536,1006108672
2273309,111456472,1065025536,1006108672
2274310,99993344,1065025536,1006108672
2275311,100747488,1065025536,1006108672
2276313,89457856,1065025536,1006108672
2277314,96378368,1065025536,1006108672
2278315,89392152,1065025536,1006108672
2279317,80720400,1065025536,1006108672
2280318,323810000,1065025536,1006108672
2281320,352370904,1065025536,1006108672
2282321,338031376,1065025536,1006108672
2283322,338096384,1065025536,1006108672
2284323,329743432,1065025536,1006108672
2285324,329670944,1065025536,1006108672
2286325,333815688,1065025536,1006108672
2287326,324810184,1065025536,1006108672
2288327,313831080,1065025536,1006108672
2289328,318097176,1065025536,1006108672
2290329,302134136,1065025536,1006108672
2291331,308850488,1065025536,1006108672
2292332,298453856,1065025536,1006108672
2293332,302899016,1065025536,1006108672
2294334,291756904,1065025536,1006108672
2295335,289907240,1065025536,1006108672
2296336,288439704,1065025536,1006108672
2297337,276661768,1065025536,1006108672
2298338,281600736,1065025536,1006108672
2299338,276673280,1065025536,1006108672
2300339,266051168,1065025536,1006108672
2301340,264256088,1065025536,1006108672
2302341,252581400,1065025536,1006108672
2303342,257859168,1065025536,1006108672
2304343,253469784,1065025536,1006108672
2305344,249025528,1065025536,1006108672
2306345,244879840,1065025536,1006108672
2307347,233855728,1065025536,1006108672
2308360,237248176,1065025536,1006108672
2309361,220470088,1065025536,1006108672
2310361,218667064,1065025536,1006108672
2311363,223785488,1065025536,1006108672
2312364,209674880,1065025536,1006108672
2313371,217200184,1065025536,1006108672
2314372,206057000,1065025536,1006108672
2315372,206143936,1065025536,1006108672
2316373,197919888,1065025536,1006108672
2317374,198854704,1065025536,1006108672
2318375,181548360,1065025536,1006108672
2319376,182078392,1065025536,1006108672
2320378,171345288,1065025536,1006108672
2321378,174611016,1065025536,1006108672
2322379,176814200,1065025536,1006108672
2323386,172418544,1065025536,1006108672
2324387,159092600,1065025536,1006108672
2325388,156542912,1065025536,1006108672
2326394,159264352,1065025536,1006108672
2327395,143837160,1065025536,1006108672
2328397,146552904,1065025536,1006108672
2329397,146942824,1065025536,1006108672
2330399,128906928,1065025536,1006108672
2331400,127438504,1065025536,1006108672
2332401,128532944,1065025536,1006108672
2333402,127848912,1065025536,1006108672
2334414,124876808,1065025536,1006108672
2335416,112244256,1065025536,1006108672
2336417,112182328,1065025536,1006108672
2337418,99410408,1065025536,1006108672
2338420,93504136,1065025536,1006108672
2339421,98503216,1065025536,1006108672
2340422,87339656,1065025536,1006108672
2341423,95564880,1065025536,1006108672
2342424,89663536,1065025536,1006108672
2343426,88690504,1065025536,1006108672
2344426,358865216,1065025536,1006108672
2345428,343732904,1065025536,1006108672
2346428,344275200,1065025536,1006108672
2347429,339794848,1065025536,1006108672
2348431,344336184,1065025536,1006108672
2349432,332246376,1065025536,1006108672
2350433,338819000,1065025536,1006108672
2351434,328204064,1065025536,1006108672
2352435,319833568,1065025536,1006108672
2353436,326018008,1065025536,1006108672
2354437,313276984,1065025536,1006108672
2355438,306038952,1065025536,1006108672
2356440,308030528,1065025536,1006108672
2357441,303942208,1065025536,1006108672
2358442,293041824,1065025536,1006108672
2359443,295035808,1065025536,1006108672
2360444,300599320,1065025536,1006108672
2361445,289065016,1065025536,1006108672
2362447,284272096,1065025536,1006108672
2363448,279888464,1065025536,1006108672
2364449,280162520,1065025536,1006108672
2365450,277370800,1065025536,1006108672
2366451,277593424,1065025536,1006108672
2367453,270626864,1065025536,1006108672
2368454,255272048,1065025536,1006108672
2369455,265813136,1065025536,1006108672
2370456,256437848,1065025536,1006108672
2371457,248377808,1065025536,1006108672
2372459,248358784,1065025536,1006108672
2373460,249019344,1065025536,1006108672
2374461,237582304,1065025536,1006108672
2375462,245381352,1065025536,1006108672
2376463,232505016,1065025536,1006108672
2377463,237952728,1065025536,1006108672
2378465,232312992,1065025536,1006108672
2379465,222657648,1065025536,1006108672
2380465,223835392,1065025536,1006108672
2381466,227239488,1065025536,1006108672
2382467,217858368,1065025536,1006108672
2383469,208235480,1065025536,1006108672
2384470,210479536,1065025536,1006108672
2385471,201152656,1065025536,1006108672
2386472,206780920,1065025536,1006108672
2387479,208511728,1065025536,1006108672
2388480,196734064,1065025536,1006108672
2389481,202531816,1065025536,1006108672
2390482,198318240,1065025536,1006108672
2391483,190649528,1065025536,1006108672
2392485,180482728,1065025536,1006108672
2393485,177996112,1065025536,1006108672
2394486,172605808,1065025536,1006108672
2395487,171293160,1065025536,1006108672
2396492,181089176,1065025536,1006108672
2397493,166917928,1065025536,1006108672
2398497,175501088,1065025536,1006108672
2399500,171541016,1065025536,1006108672
2400501,154572112,1065025536,1006108672
2401502,165170832,1065025536,1006108672
2402503,159655184,1065025536,1006108672
2403511,160971768,1065025536,1006108672
2404513,142704744,1065025536,1006108672
2405514,150181248,1065025536,1006108672
2406514,145097840,1065025536,1006108672
2407515,150183416,1065025536,1006108672
2408521,151782384,1065025536,1006108672
2409522,147934216,1065025536,1006108672
2410529,143967376,1065025536,1006108672
2411530,136424552,1065025536,1006108672
2412531,137560656,1065025536,1006108672
2413532,125398992,1065025536,1006108672
2414533,126686168,1065025536,1006108672
2415534,116649056,1065025536,1006108672
2416537,131226848,1065025536,1006108672
2417538,110830112,1065025536,1006108672
2418540,122010136,1065025536,1006108672
2419541,112498264,1065025536,1006108672
2420542,120612120,1065025536,1006108672
2421542,118098280,1065025536,1006108672
2422543,116027384,1065025536,1006108672
2423545,121590200,1065025536,1006108672
2424546,125324088,1065025536,1006108672
2425547,117256688,1065025536,1006108672
2426551,125182256,1065025536,1006108672
2427553,109890232,1065025536,1006108672
2428553,114751888,1065025536,1006108672
2429558,124770400,1065025536,1006108672
2430559,112602600,1065025536,1006108672
2431560,116607008,1065025536,1006108672
2432561,107288488,1065025536,1006108672
2433562,110928104,1065025536,1006108672
2434563,121210712,1065025536,1006108672
2435566,123906496,1065025536,1006108672
2436567,118599376,1065025536,1006108672
2437568,122891552,1065025536,1006108672
2438572,123586872,1065025536,1006108672
2439573,107405424,1065025536,1006108672
2440574,105916632,1065025536,1006108672
2441575,109746800,1065025536,1006108672
2442576,112303096,1065025536,1006108672
2443577,99231896,1065025536,1006108672
2444577,103321216,1065025536,1006108672
2445578,89023152,1065025536,1006108672
2446579,91826216,1065025536,1006108672
2447580,92251512,1065025536,1006108672
2448582,331113200,1065025536,1006108672
2449583,319832696,1065025536,1006108672
2450584,325108912,1065025536,1006108672
2451585,313869848,1065025536,1006108672
2452586,302340952,1065025536,1006108672
2453587,307648600,1065025536,1006108672
2454588,296211616,1065025536,1006108672
2455589,303517448,1065025536,1006108672
2456590,291386848,1065025536,1006108672
2457591,282044496,1065025536,1006108672
2458592,285635376,1065025536,1006108672
2459594,271240024,1065025536,1006108672
2460595,275467608,1065025536,1006108672
2461604,279057664,1065025536,1006108672
2462605,265874248,1065025536,1006108672
2463605,268694440,1065025536,1006108672
2464607,254711248,1065025536,1006108672
2465608,257633264,1065025536,1006108672
2466608,244311504,1065025536,1006108672
2467609,246757832,1065025536,1006108672
2468611,233023840,1065025536,1006108672
2469612,237254008,1065025536,1006108672
2470613,223687488,1065025536,1006108672
2471613,224828664,1065025536,1006108672
2472614,225952512,1065025536,1006108672
2473615,212270904,1065025536,1006108672
2474615,215558640,1065025536,1006108672
2475617,201790944,1065025536,1006108672
2476618,204834168,1065025536,1006108672
2477619,189881008,1065025536,1006108672
2478620,195201672,1065025536,1006108672
2479621,182294424,1065025536,1006108672
2480622,184779584,1065025536,1006108672
2481638,187529848,1065025536,1006108672
2482639,174477856,1065025536,1006108672
2483640,178418112,1065025536,1006108672
2484641,164514728,1065025536,1006108672
2485642,167572528,1065025536,1006108672
2486643,153568992,1065025536,1006108672
2487644,158217896,1065025536,1006108672
2488645,143860496,1065025536,1006108672
2489646,148708112,1065025536,1006108672
2490647,137607456,1065025536,1006108672
2491648,142604352,1065025536,1006108672
2492649,132282304,1065025536,1006108672
2493660,134991312,1065025536,1006108672
2494661,122800056,1065025536,1006108672
2495662,123653688,1065025536,1006108672
2496663,112254184,1065025536,1006108672
2497664,115886272,1065025536,1006108672
2498665,105872776,1065025536,1006108672
2499679,106676136,1065025536,1006108672
2500680,94778936,1065025536,1006108672
2501681,96073088,1065025536,1006108672
2502682,87687208,1065025536,1006108672
2503683,275343776,1065025536,1006108672
2504684,308761648,1065025536,1006108672
