HouseIdentifier, NumBurglaries
"1000033491233", 0
"1000033491234", 0
"1000033491242", 0
"1000033491245", 0
"1000033491246", 0
"1000033491248", 0
"1000033491250", 0
"1000033491251", 0
"1000033491254", 0
"1000033491257", 0
"1000033491258", 0
"1000033491260", 0
"1000033491262", 0
"1000033491265", 0
"1000033491266", 0
"1000033491267", 0
"1000033491268", 0
"1000033491269", 0
"1000033491270", 0
"1000033491271", 0
"1000033491282", 0
"1000033491283", 0
"1000033491284", 0
"1000033491286", 0
"1000033491287", 0
"1000033491288", 0
"1000033491290", 0
"1000033491291", 0
"1000033491293", 0
"1000033491294", 0
"1000033491295", 0
"1000033491299", 0
"1000033491300", 0
"1000033491301", 0
"1000033491302", 0
"1000033491303", 0
"1000033491304", 0
"1000033491305", 0
"1000033491306", 0
"1000033491308", 0
"1000033491309", 0
"1000033491310", 0
"1000033491311", 0
"1000033491312", 0
"1000033491313", 0
"1000033491316", 0
"1000033491317", 0
"1000033491318", 0
"1000033491319", 0
"1000033491322", 0
"1000033491323", 0
"1000033491325", 0
"1000033491326", 0
"1000033491331", 0
"1000033491332", 0
"1000033491333", 0
"1000033491334", 0
"1000033491335", 0
"1000033491337", 0
"1000033491338", 0
"1000033491340", 0
"1000033491341", 0
"1000033491342", 0
"1000033491345", 0
"1000033491346", 0
"1000033491347", 0
"1000033491348", 0
"1000033491350", 0
"1000033491351", 0
"1000033491357", 0
"1000033491358", 0
"1000033491360", 0
"1000033491361", 0
"1000033491362", 0
"1000033491363", 0
"1000033491364", 0
"1000033491365", 0
"1000033491366", 0
"1000033491367", 0
"1000033491368", 0
"1000033491369", 0
"1000033491370", 0
"1000033491375", 0
"1000033491376", 0
"1000033491379", 0
"1000033491380", 0
"1000033491382", 0
"1000033491383", 0
"1000033491389", 0
"1000033491390", 0
"1000033491394", 0
"1000033491395", 0
"1000033491396", 0
"1000033491399", 0
"1000033491400", 0
"1000033491402", 0
"1000033491403", 0
"1000033491409", 0
"1000033491410", 0
"1000033491417", 0
"1000033491418", 0
"1000033491420", 0
"1000033491421", 0
"1000033491423", 0
"1000033491424", 0
"1000033491427", 0
"1000033491428", 0
"1000033491429", 0
"1000033491434", 0
"1000033491435", 0
"1000033491437", 0
"1000033491438", 0
"1000033491443", 0
"1000033491444", 0
"1000033491445", 0
"1000033491446", 0
"1000033491447", 0
"1000033491448", 0
"1000033491451", 0
"1000033491452", 0
"1000033491453", 0
"1000033491454", 0
"1000033491455", 0
"1000033491456", 0
"1000033491457", 0
"1000033491458", 0
"1000033491461", 0
"1000033491462", 0
"1000033491463", 0
"1000033491464", 0
"1000033491465", 0
"1000033491466", 0
"1000033491468", 0
"1000033491469", 0
"1000033491470", 0
"1000033491471", 0
"1000033491475", 0
"1000033491476", 0
"1000033491479", 0
"1000033491480", 0
"1000033491486", 0
"1000033491489", 0
"1000033491490", 0
"1000033491491", 0
"1000033491494", 0
"1000033491495", 0
"1000033491498", 0
"1000033491505", 0
"1000033491506", 0
"1000033491507", 0
"1000033491511", 0
"1000033491512", 0
"1000033491514", 0
"1000033491515", 0
"1000033491517", 0
"1000033491518", 0
"1000033491520", 0
"1000033491521", 0
"1000033491523", 0
"1000033491524", 0
"1000033491525", 0
"1000033491526", 0
"1000033491541", 0
"1000033491542", 0
"1000033491547", 0
"1000033491548", 0
"1000033491549", 0
"1000033491550", 0
"1000033491552", 0
"1000033491553", 0
"1000033491554", 0
"1000033491555", 0
"1000033491559", 0
"1000033491560", 0
"1000033491562", 0
"1000033491563", 0
"1000033491565", 0
"1000033491566", 0
"1000033491567", 0
"1000033491568", 0
"1000033491569", 0
"1000033491573", 0
"1000033491582", 0
"1000033491583", 0
"1000033491585", 0
"1000033491595", 0
"1000033491596", 0
"1000033491598", 0
"1000033491599", 0
"1000033491600", 0
"1000033491601", 0
"1000033491602", 0
"1000033491603", 0
"1000033491607", 0
"1000033491608", 0
"1000033491609", 0
"1000033491610", 0
"1000033491611", 0
"1000033491621", 0
"1000033491622", 0
"1000033491623", 0
"1000033491624", 0
"1000033491625", 0
"1000033491626", 0
"1000033491627", 0
"1000033491628", 0
"1000033491629", 0
"1000033491630", 0
"1000033491631", 0
"1000033491632", 0
"1000033491633", 0
"1000033491634", 0
"1000033491635", 0
"1000033491650", 0
"1000033491651", 0
"1000033491653", 0
"1000033491654", 0
"1000033491656", 0
"1000033491658", 0
"1000033491659", 0
"1000033491661", 0
"1000033491662", 0
"1000033491663", 0
"1000033491664", 0
"1000033491666", 0
"1000033491667", 0
"1000033491668", 0
"1000033491669", 0
"1000033491680", 0
"1000033491681", 0
"1000033491682", 0
"1000033491694", 0
"1000033491695", 0
"1000033491696", 0
"1000033491697", 0
"1000033491699", 0
"1000033491701", 0
"1000033491950", 8
"1000033491954", 0
"1000033491784", 0
"1000033491785", 0
"1000033491786", 0
"1000033491787", 0
"1000033491788", 0
"1000033491789", 0
"1000033491790", 0
"1000033491791", 0
"1000033491792", 0
"1000033491793", 0
"1000033491794", 0
"1000033491795", 0
"1000033491808", 0
"1000033491809", 0
"1000033491811", 0
"1000033491812", 0
"1000033491814", 0
"1000033491815", 0
"1000033491816", 0
"1000033491817", 0
"1000033491819", 0
"1000033491820", 0
"1000033491821", 0
"1000033491822", 0
"1000033491824", 0
"1000033491825", 0
"1000033491827", 0
"1000033491828", 0
"1000033491839", 0
"1000033491840", 0
"1000033491843", 0
"1000033491844", 0
"1000033491848", 11
"1000033492133", 9
"1000033492134", 3
"1000033492135", 0
"1000033492136", 0
"1000033492137", 0
"1000033492138", 0
"1000033492139", 0
"1000033492140", 0
"1000033492141", 0
"1000033492142", 0
"1000033492143", 0
"1000033492144", 0
"1000033492145", 0
"1000033492146", 0
"1000033492147", 0
"1000033492148", 0
"1000033492149", 0
"1000033492150", 0
"1000033492151", 0
"1000033492152", 0
"1000033492153", 0
"1000033492154", 0
"1000033492155", 0
"1000033492156", 0
"1000033492157", 0
"1000033492158", 0
"1000033492159", 0
"1000033492160", 0
"1000033492161", 0
"1000033492162", 0
"1000033492163", 0
"1000033492164", 0
"1000033492165", 0
"1000033492166", 0
"1000033492167", 0
"1000033491964", 0
"1000033491970", 0
"1000033491971", 0
"1000033491973", 0
"1000033491974", 0
"1000033491976", 0
"1000033491977", 0
"1000033491979", 0
"1000033491980", 0
"1000033491982", 0
"1000033491983", 0
"1000033491985", 0
"1000033491986", 0
"1000033491988", 0
"1000033491989", 0
"1000033491990", 0
"1000033491991", 0
"1000033491992", 0
"1000033491993", 0
"1000033491994", 0
"1000033491995", 0
"1000033491996", 0
"1000033491997", 0
"1000033491998", 0
"1000033491999", 0
"1000033492000", 0
"1000033492001", 0
"1000033492002", 0
"1000033492004", 0
"1000033492005", 0
"1000033492006", 0
"1000033492007", 0
"1000033492008", 0
"1000033492009", 0
"1000033492010", 0
"1000033492011", 0
"1000033492012", 0
"1000033492013", 0
"1000033492014", 0
"1000033492015", 0
"1000033492024", 0
"1000033492026", 0
"1000033492027", 0
"1000033492028", 0
"1000033492029", 0
"1000033492030", 0
"1000033492031", 0
"1000033492032", 0
"1000033492033", 0
"1000033492034", 0
"1000033492035", 0
"1000033492036", 0
"1000033492037", 0
"1000033492038", 0
"1000033492039", 0
"1000033492040", 0
"1000033492041", 0
"1000033492042", 0
"1000033492043", 0
"1000033492044", 0
"1000033492050", 0
"1000033492051", 0
"1000033492052", 0
"1000033492053", 0
"1000033492054", 0
"1000033492055", 0
"1000033492056", 0
"1000033492057", 0
"1000033492066", 0
"1000033492068", 0
"1000033492069", 0
"1000033492070", 0
"1000033492071", 0
"1000033492072", 0
"1000033492073", 0
"1000033492074", 0
"1000033492075", 0
"1000033492083", 0
"1000033492085", 0
"1000033492093", 0
"1000033492094", 0
"1000033492095", 0
"1000033492096", 0
"1000033492097", 0
"1000033492098", 0
"1000033492099", 0
"1000033492100", 0
"1000033492101", 0
"1000033492102", 0
"1000033492103", 0
"1000033492104", 0
"1000033492105", 0
"1000033492106", 0
"1000033492107", 0
"1000033492108", 0
"1000033492109", 0
"1000033492110", 0
"1000033492111", 0
"1000033492112", 0
"1000033492113", 0
"1000033492114", 0
"1000033492115", 0
"1000033492116", 0
"1000033492117", 0
"1000033492118", 0
"1000033492119", 0
"1000033492121", 0
"1000033492122", 0
"1000033492123", 0
"1000033492124", 0
"1000033492125", 0
"1000033492310", 0
"1000033492311", 0
"1000033492312", 0
"1000033492313", 0
"1000033492314", 0
"1000033492315", 0
"1000033492322", 11
"1000033492323", 3
"1000033492324", 0
"1000033492325", 0
"1000033492326", 0
"1000033492329", 13
"1000033492333", 0
"1000033492334", 0
"1000033492487", 0
"1000033492488", 0
"1000033492493", 0
"1000033492738", 0
"1000033492739", 0
"1000033492740", 0
"1000033492741", 0
"1000033492743", 0
"1000033492744", 0
"1000033492745", 0
"1000033492746", 0
"1000033492748", 0
"1000033492749", 0
"1000033492750", 0
"1000033492751", 0
"1000033492752", 0
"1000033492753", 0
"1000033492754", 0
"1000033492755", 0
"1000033493120", 0
"1000033493127", 0
"1000033493128", 0
"1000033493130", 0
"1000033493131", 0
"1000033493134", 0
"1000033493135", 0
"1000033493136", 10
"1000033493137", 11
"1000033493138", 12
"1000033492168", 0
"1000033492169", 0
"1000033492170", 0
"1000033492174", 14
"1000033492175", 13
"1000033492176", 4
"1000033492177", 0
"1000033492178", 0
"1000033492179", 0
"1000033492180", 0
"1000033492181", 0
"1000033492182", 0
"1000033492183", 0
"1000033492184", 0
"1000033492185", 0
"1000033492186", 0
"1000033492187", 0
"1000033492188", 0
"1000033492189", 0
"1000033492190", 0
"1000033492191", 0
"1000033492192", 0
"1000033492193", 0
"1000033492194", 0
"1000033492195", 0
"1000033492196", 0
"1000033492197", 0
"1000033492198", 0
"1000033492199", 0
"1000033492200", 0
"1000033492201", 0
"1000033492202", 0
"1000033492203", 0
"1000033492204", 0
"1000033492205", 0
"1000033492206", 0
"1000033492207", 0
"1000033492208", 0
"1000033492209", 0
"1000033492210", 0
"1000033492211", 0
"1000033492212", 0
"1000033492213", 0
"1000033492215", 21
"1000033492216", 15
"1000033492217", 9
"1000033492218", 14
"1000033492219", 17
"1000033492220", 9
"1000033492221", 8
"1000033492222", 3
"1000033492223", 6
"1000033492224", 5
"1000033492225", 15
"1000033492229", 9
"1000033492230", 8
"1000033492231", 8
"1000033492232", 0
"1000033492233", 0
"1000033492234", 0
"1000033492235", 0
"1000033492236", 0
"1000033492237", 0
"1000033492238", 0
"1000033492239", 0
"1000033492240", 0
"1000033492241", 0
"1000033492242", 0
"1000033492243", 0
"1000033492244", 0
"1000033492245", 0
"1000033492246", 0
"1000033492247", 0
"1000033492248", 0
"1000033492249", 0
"1000033492250", 0
"1000033492251", 0
"1000033492252", 0
"1000033492253", 0
"1000033492254", 0
"1000033492255", 0
"1000033492256", 0
"1000033492257", 0
"1000033492258", 0
"1000033492259", 0
"1000033492260", 0
"1000033492261", 0
"1000033492262", 0
"1000033492263", 0
"1000033492264", 0
"1000033492265", 0
"1000033492266", 0
"1000033492267", 0
"1000033492268", 0
"1000033492277", 7
"1000033492278", 13
"1000033492279", 11
"1000033492280", 13
"1000033492281", 0
"1000033492282", 0
"1000033492283", 0
"1000033492284", 0
"1000033492285", 0
"1000033492286", 0
"1000033492287", 0
"1000033492288", 0
"1000033492289", 0
"1000033492290", 0
"1000033492291", 0
"1000033492292", 0
"1000033492293", 0
"1000033492294", 0
"1000033492295", 0
"1000033492296", 0
"1000033492297", 0
"1000033492298", 0
"1000033492299", 0
"1000033492300", 0
"1000033492301", 0
"1000033492302", 0
"1000033492303", 0
"1000033492304", 0
"1000033492305", 0
"1000033492306", 0
"1000033492307", 0
"1000033492308", 0
"1000033492309", 0
"1000033492338", 0
"1000033492348", 9
"1000033492349", 6
"1000033492350", 5
"1000033492352", 17
"1000033492353", 5
"1000033492354", 6
"1000033492355", 2
"1000033492356", 4
"1000033492357", 6
"1000033492358", 6
"1000033492366", 5
"1000033492367", 5
"1000033492368", 14
"1000033492370", 7
"1000033492378", 0
"1000033492540", 0
"1000033492545", 0
"1000033492547", 0
"1000033492548", 0
"1000033492549", 0
"1000033492552", 0
"1000033492383", 10
"1000033492384", 6
"1000033492385", 4
"1000033492386", 4
"1000033492387", 0
"1000033492388", 0
"1000033492389", 0
"1000033492390", 0
"1000033492391", 0
"1000033492392", 0
"1000033492393", 0
"1000033492397", 12
"1000033492398", 15
"1000033492399", 9
"1000033492400", 7
"1000033492401", 14
"1000033492402", 9
"1000033492403", 7
"1000033492404", 1
"1000033492414", 10
"1000033492417", 11
"1000033492418", 4
"1000033492420", 10
"1000033492421", 12
"1000033492422", 12
"1000033492423", 9
"1000033492424", 6
"1000033492425", 0
"1000033492426", 0
"1000033492427", 0
"1000033492428", 0
"1000033492429", 0
"1000033492432", 0
"1000033492435", 0
"1000033492442", 11
"1000033492443", 6
"1000033492444", 11
"1000033492445", 14
"1000033492446", 9
"1000033492447", 6
"1000033492448", 13
"1000033492450", 6
"1000033492452", 0
"1000033492455", 0
"1000033492456", 0
"1000033492458", 0
"1000033492459", 0
"1000033492460", 0
"1000033492461", 0
"1000033492462", 0
"1000033492463", 0
"1000033492465", 8
"1000033492471", 7
"1000033492472", 8
"1000033492475", 11
"1000033492476", 13
"1000033492477", 8
"1000033492479", 11
"1000033492480", 16
"1000033492481", 12
"1000033492483", 5
"1000033492484", 3
"1000033492485", 0
"1000033492553", 0
"1000033492556", 0
"1000033492557", 0
"1000033492560", 0
"1000033492561", 0
"1000033492564", 0
"1000033492565", 0
"1000033492568", 0
"1000033492569", 0
"1000033492571", 0
"1000033492574", 0
"1000033492575", 0
"1000033492577", 0
"1000033492579", 0
"1000033492583", 0
"1000033492585", 0
"1000033492586", 0
"1000033492587", 0
"1000033492591", 4
"1000033492592", 5
"1000033492593", 5
"1000033492594", 3
"1000033492595", 0
"1000033492597", 0
"1000033492598", 0
"1000033492599", 0
"1000033492611", 0
"1000033492627", 0
"1000033492628", 0
"1000033492630", 0
"1000033492631", 0
"1000033492632", 0
"1000033492633", 0
"1000033492634", 0
"1000033492635", 0
"1000033492636", 0
"1000033492652", 0
"1000033492654", 0
"1000033492655", 0
"1000033492657", 0
"1000033492658", 0
"1000033492660", 0
"1000033492661", 0
"1000033492662", 0
"1000033492663", 0
"1000033492665", 0
"1000033492666", 0
"1000033492668", 0
"1000033492669", 0
"1000033492678", 0
"1000033492679", 0
"1000033492680", 0
"1000033492681", 0
"1000033492683", 0
"1000033492684", 0
"1000033492686", 0
"1000033492687", 0
"1000033492688", 0
"1000033492689", 0
"1000033492691", 0
"1000033492692", 0
"1000033492694", 0
"1000033492695", 0
"1000033492696", 0
"1000033492697", 0
"1000033492698", 0
"1000033492702", 0
"1000033492703", 0
"1000033492704", 0
"1000033492706", 0
"1000033492707", 0
"1000033492708", 0
"1000033492709", 0
"1000033492713", 0
"1000033492715", 0
"1000033492716", 0
"1000033492718", 0
"1000033492719", 0
"1000033492722", 0
"1000033492723", 0
"1000033492725", 0
"1000033492726", 0
"1000033492728", 0
"1000033492729", 0
"1000033492730", 0
"1000033492731", 0
"1000033492732", 0
"1000033492733", 0
"1000033492735", 0
"1000033492736", 0
"1000033492757", 0
"1000033492758", 0
"1000033492759", 0
"1000033492760", 0
"1000033492762", 0
"1000033492763", 0
"1000033492765", 0
"1000033492766", 0
"1000033492768", 0
"1000033492769", 0
"1000033492771", 0
"1000033492772", 0
"1000033492777", 0
"1000033492779", 0
"1000033492780", 0
"1000033492781", 0
"1000033492782", 0
"1000033492784", 0
"1000033492785", 0
"1000033492786", 0
"1000033492787", 0
"1000033492788", 0
"1000033492789", 0
"1000033492790", 0
"1000033492791", 0
"1000033492792", 0
"1000033492793", 0
"1000033492794", 0
"1000033492795", 0
"1000033492796", 0
"1000033492799", 0
"1000033492800", 0
"1000033492802", 0
"1000033492803", 0
"1000033492805", 0
"1000033492806", 0
"1000033492813", 0
"1000033492814", 0
"1000033492815", 0
"1000033492820", 0
"1000033492821", 0
"1000033492823", 0
"1000033492824", 0
"1000033492826", 0
"1000033492827", 0
"1000033492828", 0
"1000033492829", 0
"1000033492830", 0
"1000033492831", 0
"1000033492833", 0
"1000033492834", 0
"1000033492835", 0
"1000033492836", 0
"1000033492838", 0
"1000033492839", 0
"1000033492842", 0
"1000033492843", 0
"1000033492844", 0
"1000033492845", 0
"1000033492846", 0
"1000033492847", 0
"1000033492848", 0
"1000033492849", 0
"1000033492861", 0
"1000033492862", 0
"1000033492865", 0
"1000033492866", 0
"1000033492869", 0
"1000033492870", 0
"1000033492872", 0
"1000033492873", 0
"1000033492874", 0
"1000033492875", 0
"1000033492876", 0
"1000033492877", 0
"1000033492878", 0
"1000033492879", 0
"1000033492880", 0
"1000033492881", 0
"1000033492882", 0
"1000033492883", 0
"1000033492885", 0
"1000033492886", 0
"1000033492887", 0
"1000033492888", 0
"1000033492889", 0
"1000033492890", 0
"1000033492891", 0
"1000033492892", 0
"1000033492893", 0
"1000033492894", 0
"1000033492895", 0
"1000033492896", 0
"1000033492897", 0
"1000033492898", 0
"1000033492899", 0
"1000033492900", 0
"1000033492901", 0
"1000033492902", 0
"1000033492903", 0
"1000033492904", 0
"1000033492905", 0
"1000033492906", 0
"1000033492934", 0
"1000033492937", 0
"1000033492942", 0
"1000033492943", 0
"1000033492946", 0
"1000033492947", 0
"1000033492948", 0
"1000033492949", 0
"1000033492951", 0
"1000033492952", 0
"1000033492958", 0
"1000033492959", 0
"1000033492960", 0
"1000033492961", 2
"1000033492962", 3
"1000033492963", 8
"1000033492966", 10
"1000033492969", 0
"1000033492970", 0
"1000033492971", 0
"1000033492972", 0
"1000033492973", 0
"1000033492974", 0
"1000033492977", 0
"1000033492978", 0
"1000033492981", 0
"1000033492982", 0
"1000033492983", 0
"1000033492984", 0
"1000033492985", 0
"1000033492986", 0
"1000033492987", 0
"1000033492988", 0
"1000033492989", 0
"1000033492990", 0
"1000033492991", 0
"1000033493005", 15
"1000033493007", 15
"1000033493008", 14
"1000033493010", 8
"1000033493011", 13
"1000033493013", 8
"1000033493014", 7
"1000033493015", 14
"1000033493025", 13
"1000033493026", 11
"1000033493031", 0
"1000033493032", 0
"1000033493037", 18
"1000033493038", 7
"1000033493039", 3
"1000033493040", 13
"1000033493041", 11
"1000033493042", 6
"1000033493045", 6
"1000033493046", 12
"1000033493047", 5
"1000033493050", 7
"1000033493051", 5
"1000033493060", 0
"1000033493061", 0
"1000033493063", 0
"1000033493065", 0
"1000033493066", 0
"1000033493069", 5
"1000033493078", 9
"1000033493079", 11
"1000033493082", 6
"1000033493086", 10
"1000033493088", 12
"1000033493089", 8
"1000033493091", 0
"1000033493092", 0
"1000033493093", 0
"1000033493094", 0
"1000033493097", 8
"1000033493098", 5
"1000033493099", 12
"1000033493100", 5
"1000033493101", 4
"1000033493102", 8
"1000033493104", 8
"1000033493105", 9
"1000033493106", 7
"1000033493108", 7
"1000033493109", 1
"1000033493110", 0
"1000033493111", 0
"1000033493112", 0
"1000033493113", 0
"1000033493144", 10
"1000033493145", 4
"1000033493149", 0
"1000033493150", 0
"1000033493153", 0
"1000033493155", 0
"1000033493156", 0
"1000033493157", 0
"1000033493158", 0
"1000033493160", 0
"1000033493161", 0
"1000033493167", 14
"1000033493176", 0
"1000033493177", 0
"1000033493178", 0
"1000033493183", 7
"1000033493184", 10
"1000033493185", 15
"1000033493186", 7
"1000033493187", 11
"1000033493189", 5
"1000033493190", 2
"1000033493193", 0
"1000033493194", 0
"1000033493196", 0
"1000033493201", 7
"1000033493206", 0
"1000033493225", 0
"1000033493226", 0
"1000033493227", 0
"1000033493228", 0
"1000033493229", 0
"1000033493230", 0
"1000033493232", 0
"1000033493233", 0
"1000033493235", 0
"1000033493236", 0
"1000033493238", 0
"1000033493239", 0
"1000033493240", 0
"1000033493241", 0
"1000033493243", 0
"1000033493244", 0
"1000033493245", 0
"1000033493246", 0
"1000033493247", 0
"1000033493248", 0
"1000033493249", 0
"1000033493250", 0
"1000033493251", 0
"1000033493252", 0
"1000033493253", 0
"1000033493254", 0
"1000033493453", 0
"1000033494569", 0
"1000033494574", 0
"1000033494580", 0
"1000033494581", 0
"1000033494583", 0
"1000033494584", 0
"1000033494589", 0
"1000033494591", 0
"1000033494592", 0
"1000033494595", 0
"1000033494600", 0
"1000033494601", 0
"1000033494791", 0
"1000033494793", 0
"1000033494794", 0
"1000033494796", 0
"1000033494799", 0
"1000033494800", 0
"1000033494803", 0
"1000033494804", 0
"1000033494806", 0
"1000033494809", 0
"1000033494810", 0
"1000033494883", 0
"1000033494887", 0
"1000033494889", 0
"1000033494891", 0
"1000033494896", 0
"1000033494897", 0
"1000033494903", 0
"1000033494905", 0
"1000033494914", 0
"1000033494917", 0
"1000033495392", 0
"1000033495393", 0
"1000033495394", 0
"1000033495395", 0
"1000033495396", 0
"1000033495397", 0
"1000033495648", 0
"1000033495649", 0
"1000033495651", 0
"1000033495652", 0
"1000033495664", 0
"1000033495665", 0
"1000033495666", 0
"1000033495667", 0
"1000033494536", 0
"1000033494537", 0
"1000033494538", 0
"1000033494543", 0
"1000033494544", 0
"1000033494602", 0
"1000033494603", 0
"1000033494604", 0
"1000033494608", 0
"1000033494609", 0
"1000033494610", 0
"1000033494611", 0
"1000033494612", 0
"1000033494613", 0
"1000033494614", 0
"1000033494615", 0
"1000033494616", 0
"1000033494617", 0
"1000033494618", 0
"1000033494619", 0
"1000033494620", 0
"1000033494622", 0
"1000033494623", 0
"1000033494624", 0
"1000033494812", 0
"1000033494813", 0
"1000033494815", 0
"1000033494816", 0
"1000033494821", 0
"1000033494822", 0
"1000033494824", 0
"1000033494825", 0
"1000033494828", 0
"1000033494830", 0
"1000033494831", 0
"1000033494833", 0
"1000033494834", 0
"1000033494838", 0
"1000033494839", 0
"1000033494840", 0
"1000033494841", 0
"1000033494853", 0
"1000033494854", 0
"1000033494855", 0
"1000033494856", 0
"1000033494857", 0
"1000033494858", 0
"1000033494859", 0
"1000033494625", 0
"1000033494626", 0
"1000033494627", 0
"1000033494628", 0
"1000033494629", 0
"1000033494630", 0
"1000033494631", 0
"1000033494632", 0
"1000033494633", 0
"1000033494634", 0
"1000033494635", 0
"1000033494636", 0
"1000033494637", 0
"1000033494638", 0
"1000033494646", 0
"1000033494647", 0
"1000033494648", 0
"1000033494649", 0
"1000033494650", 0
"1000033494652", 0
"1000033494653", 0
"1000033494655", 0
"1000033494656", 0
"1000033494658", 0
"1000033494659", 0
"1000033494663", 0
"1000033494664", 0
"1000033494665", 0
"1000033494666", 0
"1000033494667", 0
"1000033494668", 0
"1000033494669", 0
"1000033494671", 0
"1000033494674", 0
"1000033494675", 0
"1000033494676", 0
"1000033494677", 0
"1000033494678", 0
"1000033494679", 0
"1000033494680", 0
"1000033494681", 0
"1000033494682", 0
"1000033494683", 0
"1000033494684", 0
"1000033494685", 0
"1000033494686", 0
"1000033494703", 0
"1000033494709", 0
"1000033494710", 0
"1000033494732", 0
"1000033494733", 0
"1000033494735", 0
"1000033494737", 0
"1000033494743", 0
"1000033494744", 0
"1000033494745", 0
"1000033494749", 0
"1000033494751", 0
"1000033494752", 0
"1000033494754", 0
"1000033494755", 0
"1000033494756", 0
"1000033494757", 0
"1000033494762", 0
"1000033494769", 0
"1000033494770", 0
"1000033494773", 0
"1000033494774", 0
"1000033494775", 0
"1000033494776", 0
"1000033494922", 0
"1000033494923", 0
"1000033494924", 0
"1000033494937", 0
"1000033494938", 0
"1000033494945", 0
"1000033494946", 0
"1000033494949", 0
"1000033494950", 0
"1000033494951", 0
"1000033494963", 0
"1000033494978", 0
"1000033494980", 0
"1000033494981", 0
"1000033494983", 0
"1000033494984", 0
"1000033494986", 0
"1000033495217", 0
"1000033495218", 0
"1000033495223", 0
"1000033495224", 0
"1000033495226", 2
"1000033495228", 0
"1000033495230", 0
"1000033495231", 0
"1000033495232", 0
"1000033495233", 0
"1000033495234", 0
"1000033495235", 0
"1000033495236", 0
"1000033495242", 0
"1000033495243", 0
"1000033495247", 0
"1000033495248", 0
"1000033495250", 1
"1000033495251", 1
"1000033495252", 0
"1000033494992", 0
"1000033494993", 0
"1000033494995", 0
"1000033495031", 0
"1000033495032", 0
"1000033495033", 0
"1000033495034", 0
"1000033495035", 0
"1000033495036", 0
"1000033495037", 0
"1000033495038", 0
"1000033495041", 0
"1000033495046", 0
"1000033495047", 0
"1000033495077", 0
"1000033495106", 0
"1000033495107", 0
"1000033495112", 0
"1000033495113", 0
"1000033495123", 0
"1000033495124", 0
"1000033495148", 0
"1000033495150", 0
"1000033495152", 0
"1000033495398", 0
"1000033495399", 0
"1000033495400", 0
"1000033495401", 0
"1000033495402", 0
"1000033495403", 0
"1000033495404", 0
"1000033495405", 0
"1000033495406", 0
"1000033495407", 0
"1000033495408", 0
"1000033495409", 0
"1000033495410", 0
"1000033495411", 0
"1000033495412", 0
"1000033495413", 0
"1000033495414", 0
"1000033495415", 0
"1000033495416", 0
"1000033495417", 0
"1000033495418", 0
"1000033495419", 0
"1000033495420", 0
"1000033495421", 2
"1000033495422", 0
"1000033495423", 0
"1000033495429", 0
"1000033495435", 0
"1000033495436", 0
"1000033495437", 0
"1000033495438", 0
"1000033495439", 1
"1000033495440", 2
"1000033495441", 1
"1000033495457", 0
"1000033495458", 0
"1000033495459", 0
"1000033495460", 0
"1000033495461", 0
"1000033495253", 0
"1000033495286", 3
"1000033495287", 0
"1000033495288", 0
"1000033495289", 1
"1000033495290", 0
"1000033495291", 1
"1000033495292", 1
"1000033495293", 2
"1000033495301", 4
"1000033495302", 1
"1000033495307", 1
"1000033495308", 2
"1000033495309", 1
"1000033495310", 3
"1000033495311", 1
"1000033495316", 4
"1000033495317", 0
"1000033495318", 1
"1000033495319", 2
"1000033495320", 0
"1000033495334", 0
"1000033495336", 2
"1000033495337", 1
"1000033495338", 4
"1000033495339", 2
"1000033495343", 4
"1000033495344", 4
"1000033495346", 1
"1000033495347", 2
"1000033495348", 4
"1000033495349", 1
"1000033495355", 1
"1000033495356", 0
"1000033495357", 0
"1000033495358", 2
"1000033495359", 3
"1000033495360", 0
"1000033495361", 0
"1000033495362", 0
"1000033495363", 0
"1000033495364", 0
"1000033495365", 0
"1000033495366", 1
"1000033495367", 4
"1000033495368", 2
"1000033495369", 5
"1000033495371", 3
"1000033495372", 0
"1000033495373", 0
"1000033495374", 2
"1000033495375", 0
"1000033495376", 0
"1000033495377", 0
"1000033495469", 0
"1000033495475", 0
"1000033495477", 0
"1000033495479", 0
"1000033495480", 0
"1000033495481", 0
"1000033495482", 0
"1000033495483", 0
"1000033495488", 0
"1000033495489", 1
"1000033495491", 2
"1000033495492", 0
"1000033495493", 2
"1000033495494", 0
"1000033495495", 0
"1000033495496", 0
"1000033495497", 1
"1000033495498", 3
"1000033495499", 0
"1000033495502", 3
"1000033495503", 4
"1000033495504", 1
"1000033495505", 0
"1000033495515", 0
"1000033495516", 0
"1000033495517", 0
"1000033495518", 0
"1000033495519", 0
"1000033495520", 0
"1000033495521", 0
"1000033495522", 0
"1000033495523", 0
"1000033495524", 0
"1000033495525", 0
"1000033495526", 0
"1000033495527", 0
"1000033495528", 2
"1000033495529", 4
"1000033495530", 0
"1000033495531", 0
"1000033495532", 0
"1000033495533", 0
"1000033495534", 0
"1000033495535", 0
"1000033495536", 0
"1000033495537", 0
"1000033495538", 0
"1000033495539", 0
"1000033495540", 0
"1000033495541", 0
"1000033495542", 0
"1000033495543", 0
"1000033495544", 2
"1000033495545", 1
"1000033495546", 0
"1000033495547", 1
"1000033495548", 1
"1000033495549", 0
"1000033495550", 0
"1000033495570", 0
"1000033495571", 0
"1000033495572", 0
"1000033495573", 0
"1000033495574", 0
"1000033495575", 0
"1000033495576", 1
"1000033495577", 0
"1000033495578", 0
"1000033495579", 0
